atmId,atmName,atmCity,atmAddress,totalBalance,numberIncomeTransaction,numberOutcomeTransaction,totalIncome,totalOutcome,totalNumberTransaction,day,transactionTime
atm3500041,2.sanayi̇ si̇tesi̇ şb-1,izmir,kazımdirik mahallesi 351 sokak no: 3 b,41070,71,53,6310,3050,124,sunday,2020-01-05 21:00:00
atm3500042,2.sanayi̇ si̇tesi̇ şb-2,izmir,kazımdirik mahallesi 351 sokak no: 3 b,7950,49,93,2875,6160,142,sunday,2020-01-05 21:00:00
atm3500043,4.sanayi̇ si̇tesi̇ şube-1,izmir,4. sanayi sitesi 129. sokak no: 1 / c,23385,35,59,2500,4420,94,sunday,2020-01-05 21:00:00
atm3500044,4.sanayi̇ si̇tesi̇ şube-2,izmir,4. sanayi sitesi 129. sokak no: 1 / c,30950,55,58,3010,3830,113,sunday,2020-01-05 21:00:00
atm3500045,altindağ şube-1,izmir,kemalpaşa caddesi no: 56 altındağ,7160,45,96,2890,6280,141,sunday,2020-01-05 21:00:00
atm3500046,altindağ şube-2,izmir,kemalpaşa caddesi no: 56 altındağ,30490,54,54,3850,3595,108,sunday,2020-01-05 21:00:00
atm3500047,bayrakli folkart towers,izmir,bayrakli adalet mh.manas bul.no:47 bayrakli,20545,100,53,5915,3650,153,sunday,2020-01-05 21:00:00
atm3500048,boli̇va bornova,izmir,i̇st cd.no:4 erzene mh.bornova,39095,64,64,4490,3565,128,sunday,2020-01-05 21:00:00
atm3500049,bornova evka-4,izmir,bornova evka-4 si̇tesi̇,39065,75,57,5905,3130,132,sunday,2020-01-05 21:00:00
atm3500050,bornova kami̇l tunca cad.,izmir,bornova kami̇l tunca cd.,8070,74,55,4925,2920,129,sunday,2020-01-05 21:00:00
atm3500051,bornova kazim k.beki̇r cad,izmir,erzene mah.kazim karabeki̇r cad.no:46/b,29005,71,50,4435,3910,121,sunday,2020-01-05 21:00:00
atm3500052,bornova ki̇pa,izmir,ki̇pa alişveri̇ş merkezi̇ no:180,39060,34,52,1780,3520,86,sunday,2020-01-05 21:00:00
atm3500053,bornova merkez mi̇gros,izmir,gençli̇k cad.80.sok.no:16,31845,83,92,6310,6770,175,sunday,2020-01-05 21:00:00
atm3500054,bornova metro,izmir,no: kazimdi̇ri̇k mahallesi̇ ankara cd. yanyolu,27450,36,97,2455,6695,133,sunday,2020-01-05 21:00:00
atm3500055,bornova mustafa kemal cad,izmir,bornova mustafa kemal cad.,29195,64,84,4120,5625,148,sunday,2020-01-05 21:00:00
atm3500056,bornova myvi̇a avm önü,izmir,kazimdi̇ri̇k mahallesi̇ sanayi̇ caddesi̇ no:31 z:6 myvi̇a 414,24835,80,95,6535,4970,175,sunday,2020-01-05 21:00:00
atm3500057,bornova şube-1,izmir,erzene mahallesi 2 sokak no: 7 / a,25295,83,52,6045,2655,135,sunday,2020-01-05 21:00:00
atm3500058,bornova şube-2,izmir,erzene mahallesi 2 sokak no: 7 / a,20130,33,89,2215,6020,122,sunday,2020-01-05 21:00:00
atm3500059,bornova şube-3,izmir,erzene mahallesi 2 sokak no: 7 / a,38575,65,81,3775,4720,146,sunday,2020-01-05 21:00:00
atm3500060,çamdi̇bi̇/bornova,izmir,çamdi̇bi̇ katli pazaryeri̇,20675,47,67,3315,3670,114,sunday,2020-01-05 21:00:00
atm3500066,ege ünv.şb-2,izmir,ege üniversitesi şubesi mediko binası arkası kampüs,45800,99,61,6795,3925,160,sunday,2020-01-05 21:00:00
atm3500067,ege ünv.tip,izmir,ege üni̇versi̇tesi̇,33005,91,80,6250,5245,171,sunday,2020-01-05 21:00:00
atm3500068,ergene mh.457.sk,izmir,ergene mahallesi̇ mehmet i̇nce si̇tesi̇,17910,67,85,3730,5695,152,sunday,2020-01-05 21:00:00
atm3500069,evka-3 prof.si̇tesi̇,izmir,evka-3 profesörler si̇tesi̇,36820,34,78,2705,4375,112,sunday,2020-01-05 21:00:00
atm3500070,halkapinar metro,izmir,halkapinar metro i̇stasyonu,17380,65,84,3350,5000,149,sunday,2020-01-05 21:00:00
atm3500071,haşi̇m i̇şcan caddesi̇,izmir,bayrakli haşi̇m i̇şcan caddesi̇,40315,38,54,1790,3485,92,sunday,2020-01-05 21:00:00
atm3500072,işikkent şube-1,izmir,6118 sokak no: 30 işıkkent ayakkabıcılar sitesi kat: 1 işıkkent,33065,52,66,3160,3250,118,sunday,2020-01-05 21:00:00
atm3500073,işikkent şube-2,izmir,6118 sokak no: 30 işıkkent ayakkabıcılar sitesi kat: 1 işıkkent,29105,56,54,3230,3535,110,sunday,2020-01-05 21:00:00
atm3500074,i̇zmi̇r ikea,izmir,ikea mağazasi i̇çi̇,23510,30,97,1950,6315,127,sunday,2020-01-05 21:00:00
atm3500075,kara nakli̇yeci̇ler si̇tesi̇,izmir,işikkent egemenli̇k mah.6108 sk no:51/96 bornova,23775,73,78,4370,4290,151,sunday,2020-01-05 21:00:00
atm3500076,kids mall avm,izmir,kazim di̇ri̇k mh.372.sok.bornova,11685,92,91,5260,4075,183,sunday,2020-01-05 21:00:00
atm3500077,küçükpark bornova-1,izmir,ankara cad.no:255,2105,69,69,5020,4855,138,sunday,2020-01-05 21:00:00
atm3500078,küçükpark bornova-2,izmir,ankara cad.no:255,7570,55,73,3530,4125,128,sunday,2020-01-05 21:00:00
atm3500079,mustafa kemal cd.mi̇gros,izmir,m.kemal cd. mi̇gros önü,25695,80,75,5515,4010,155,sunday,2020-01-05 21:00:00
atm3500080,otogar,izmir,işikkent mahallesi̇ otogar önü,35435,77,68,5065,4650,145,sunday,2020-01-05 21:00:00
atm3500081,özkanlar metro i̇stasyonu,izmir,özkanlar metro i̇stasyonu bornova i̇zmi̇r,5500,34,68,2150,4985,102,sunday,2020-01-05 21:00:00
atm3500082,özkanlar şube ci̇vari,izmir,g.bankasi özkanlar şb ci̇vari,21150,81,79,6250,4950,160,sunday,2020-01-05 21:00:00
atm3500083,park bornova avm,izmir,i̇zmi̇r park i̇çi̇,38400,78,91,4485,6610,169,sunday,2020-01-05 21:00:00
atm3500084,pinarbaşi şube-1,izmir,pınar caddesi no: 93 pınarbaşı,20665,87,50,4865,3200,137,sunday,2020-01-05 21:00:00
atm3500085,pinarbaşi şube-2,izmir,pınar caddesi no: 93 pınarbaşı,38425,50,71,3185,3350,121,sunday,2020-01-05 21:00:00
atm3500086,pinar süt otopark,izmir,kemalpaşa asfalti no:1 pinarbaşi,6465,33,90,2085,5400,123,sunday,2020-01-05 21:00:00
atm3500087,point bornova avm,izmir,4174 sk.no:4 bağburnu mevki̇i̇,8035,61,85,4545,5625,146,sunday,2020-01-05 21:00:00
atm3500088,vosmer otomoti̇v,izmir,mevlana mahallesi̇ i̇zmi̇r-aydin otoyolu yanyolu,6375,60,87,3080,6315,147,sunday,2020-01-05 21:00:00
atm3500089,yaşar ünv.bornova,izmir,yaşar ünv./bornova,11585,37,57,2170,3450,94,sunday,2020-01-05 21:00:00
atm3500090,yeşi̇lova çamdi̇bi̇,izmir,yeşi̇lova çamdi̇bi̇,25535,38,96,2370,7070,134,sunday,2020-01-05 21:00:00
atm3500091,bahçeli̇evler mi̇gros,izmir,hürri̇yet mahallesi̇ 505. sk. no:20,36960,66,81,4310,5820,147,sunday,2020-01-05 21:00:00
atm3500092,buca akdoğan caddesi̇,izmir,akincilar mah.no:565/1 sokak no: 1/1 buca/i̇zmi̇r,37190,48,57,3315,4490,105,sunday,2020-01-05 21:00:00
atm3500093,buca çevi̇k bi̇r meydan,izmir,özmen cad.no:88 buca,27885,93,91,5810,5040,184,sunday,2020-01-05 21:00:00
atm3500094,buca erdem caddesi̇,izmir,buca erdem cad-kibris cad.- kesi̇şi̇mi̇,7250,76,87,4955,5540,163,sunday,2020-01-05 21:00:00
atm3500095,buca firat mahallesi̇,izmir,firat mahallesi̇ 289 sk. firatkent si̇tesi̇ buca,41805,84,53,5655,3235,137,sunday,2020-01-05 21:00:00
atm3500096,buca heykel,izmir,menderes cd.alyuva apt.no:23,36780,84,75,5250,4335,159,sunday,2020-01-05 21:00:00
atm3500097,buca koop.çağdaşkent,izmir,buca kooperati̇fi̇ çağdaşkent,10030,71,57,4050,3780,128,sunday,2020-01-05 21:00:00
atm3500098,buca koop ki̇pa,izmir,sultan seli̇m cad.no:212/a evka-1 buca koop.,21490,61,51,4200,4000,112,sunday,2020-01-05 21:00:00
atm3500099,buca menderes caddesi̇,izmir,bariş mah.menderes cd. no:130,43385,88,53,6165,3395,141,sunday,2020-01-05 21:00:00
atm350000,ali̇ağa bağli şb,izmir,aliağa petkim tesisleri,2660,37,56,2160,3155,93,sunday,2020-01-05 22:00:00
atm350001,ali̇ağa i̇sti̇klal caddesi̇,izmir,atatürk i̇sti̇klal cd. no:97,20135,44,98,3115,7145,142,sunday,2020-01-05 22:00:00
atm3500010,agora avm/balçova,izmir,mi̇thatpaşa cad.no:1448/a balçova,34165,91,82,5225,6150,173,sunday,2020-01-05 22:00:00
atm3500011,ata caddesi̇/i̇zmi̇r,izmir,ata cad.beledi̇ye ci̇vari,28880,70,94,4785,7310,164,sunday,2020-01-05 22:00:00
atm3500012,balçova novada-1,izmir,aydin çeşme otoyolu li̇montepe mevki̇i̇ petrol ofi̇si̇,40190,84,91,6320,6130,175,sunday,2020-01-05 22:00:00
atm3500013,balçova sakarya caddesi̇,izmir,fevzi̇ çakmak mh.sakarya cd.no:58/b,34550,44,75,2300,5405,119,sunday,2020-01-05 22:00:00
atm3500014,balçova şube-1,izmir,ata caddesi no: 2-2 / a,24400,36,92,2510,5940,128,sunday,2020-01-05 22:00:00
atm3500015,balçova şube-2,izmir,ata caddesi no: 2-2 / a,25890,61,51,3295,2825,112,sunday,2020-01-05 22:00:00
atm3500016,ki̇pa balçova-1,izmir,mi̇thatpaşa cad. no:1462,2625,38,59,2495,3920,97,sunday,2020-01-05 22:00:00
atm3500017,ki̇pa balçova-2,izmir,mi̇thatpaşa cd.no:1462 ki̇pa avm,27170,57,63,3775,4300,120,sunday,2020-01-05 22:00:00
atm3500018,özdi̇lek balçova,izmir,özdi̇lek balçova avm,33755,45,74,3610,4990,119,sunday,2020-01-05 22:00:00
atm3500019,bayindir beledi̇yesi̇,izmir,mi̇thatpaşa mahallesi̇ atatürk cd. no:32,24465,75,88,4530,6945,163,sunday,2020-01-05 22:00:00
atm350002,ali̇ağa pazaryeri̇,izmir,ali̇ağa kapali pazar gi̇ri̇şi̇,35075,67,98,4880,4775,165,sunday,2020-01-05 22:00:00
atm3500020,bayrakli 1916 sokak,izmir,bayrakli mahallesi̇ ceylan apt.,14350,50,78,2790,4765,128,sunday,2020-01-05 22:00:00
atm3500021,bayrakli çay mahallesi̇,izmir,bayrakli hakan uysal caddesi̇,28275,61,92,3970,5845,153,sunday,2020-01-05 22:00:00
atm3500022,bayrakli i̇zban metro i̇st.,izmir,i̇zmi̇r bayrakli metro i̇stasyon,25560,90,59,5150,2935,149,sunday,2020-01-05 22:00:00
atm3500023,bayrakli şube-1,izmir,ord. prof. dr. ekrem akurgal caddesi no: 18 / a,30645,66,55,4410,2970,121,sunday,2020-01-05 22:00:00
atm35000230,mavi̇şehi̇r şube-1,izmir,yalı mahallesi caher dudayev bulvarı no:70 / a,19390,82,76,5490,4245,158,sunday,2020-01-05 22:00:00
atm35000231,mavi̇şehi̇r şube-2,izmir,yalı mahallesi caher dudayev bulvarı no:70 / a,43170,90,60,5385,3265,150,sunday,2020-01-05 22:00:00
atm35000232,mi̇gros mmm bostanli,izmir,bostanli mahallesi̇ 1787/1. sk. no:16,18820,58,79,4945,5000,137,sunday,2020-01-05 22:00:00
atm35000233,nergi̇z metro dükkan,izmir,nergi̇z mah.1671 sokak no:168/b,28860,92,50,5980,3015,142,sunday,2020-01-05 22:00:00
atm35000234,soyak yali mahallesi̇,izmir,yali mah. 6523. sok. parkyaşam ti̇caret avm no: 32/a-b,33270,67,76,4630,5070,143,sunday,2020-01-05 22:00:00
atm35000235,şemi̇kler/karşiyaka,izmir,yali mah.6418 sok.şemi̇kler,6425,38,61,2335,3290,99,sunday,2020-01-05 22:00:00
atm35000236,şemi̇kler erdoğan akkaya c,izmir,şemi̇kler çarşi erdoğan akkaya sk.,33030,62,93,4615,4795,155,sunday,2020-01-05 22:00:00
atm35000237,şemi̇kler meydan,izmir,şemi̇kler meydani 1671 sk.378/b,5530,96,70,6520,4000,166,sunday,2020-01-05 22:00:00
atm35000238,yeni̇ gi̇rne/karşiyaka şb-1,izmir,örnekköy mahallesi girne bulvarı no: 263 / a,31940,34,59,2220,3540,93,sunday,2020-01-05 22:00:00
atm35000239,yeni̇ gi̇rne/karşiyaka şb-2,izmir,örnekköy mahallesi girne bulvarı no: 263 / a,32035,73,54,3970,2965,127,sunday,2020-01-05 22:00:00
atm3500024,bayrakli şube-2,izmir,ord. prof. dr. ekrem akurgal caddesi no: 18 / a,42190,92,54,6030,3590,146,sunday,2020-01-05 22:00:00
atm35000240,banvi̇t kemalpaşa,izmir,mehmet aki̇f ersoy mahallesi̇ 217. sk. no:7,36100,42,99,2470,6395,141,sunday,2020-01-05 22:00:00
atm35000241,kemalpaşa i̇nönü caddesi̇,izmir,kemalpaşa i̇nönü cad.merkez,11000,45,56,2635,3625,101,sunday,2020-01-05 22:00:00
atm35000242,kemalpaşa şube-1,izmir,atatürk mahallesi i̇zmir caddesi no: 13 / a,38425,48,91,3180,5480,139,sunday,2020-01-05 22:00:00
atm35000243,kemalpaşa şube-2,izmir,atatürk mahallesi i̇zmir caddesi no: 13 / a,17525,76,76,5125,4985,152,sunday,2020-01-05 22:00:00
atm35000244,kemalpaşa telekom,izmir,soğukpinar mahallesi̇ beledi̇ye cd. 29 c,10465,43,67,3305,4765,110,sunday,2020-01-05 22:00:00
atm35000245,pepsi̇ kemalpaşa,izmir,kemalpaşa asfalti no:57 kemalpaşa,35880,44,61,2590,3705,105,sunday,2020-01-05 22:00:00
atm35000246,pinar et/kemalpaşa,izmir,ankara asfalti 25 km kemalpaşa,24280,57,100,3100,5815,157,sunday,2020-01-05 22:00:00
atm35000247,kinik,izmir,aşaği mah.cumhuri̇yet cad. no:7,4670,84,58,5445,3570,142,sunday,2020-01-05 22:00:00
atm35000248,ödemi̇ş ki̇raz,izmir,ki̇raz meydan,10920,38,70,2735,4470,108,sunday,2020-01-05 22:00:00
atm35000249,1.sanayi̇ si̇tesi̇ şb,izmir,2822. sokak no: 91 1.sanayii sitesi,2450,49,90,3555,5595,139,sunday,2020-01-05 22:00:00
atm3500025,bayrakli şube-3,izmir,ord. prof. dr. ekrem akurgal caddesi no: 18 / a,17790,88,86,6080,5545,174,sunday,2020-01-05 22:00:00
atm35000250,alsancak i̇zban metro,izmir,alsancak metro i̇stasyonu,36330,39,52,2495,3360,91,sunday,2020-01-05 22:00:00
atm35000251,alsancak li̇man şube-1,izmir,atatürk caddesi̇ no: 386 / a,8155,95,85,7080,5705,180,sunday,2020-01-05 22:00:00
atm35000252,alsancak li̇man şube-2,izmir,alsancak mahallesi atatürk caddesi no: 432,2435,84,77,4710,4810,161,sunday,2020-01-05 22:00:00
atm35000253,alsancak mi̇gros,izmir,talatpaşa bulvari no:59/a alsancak,28380,73,60,4345,2655,133,sunday,2020-01-05 22:00:00
atm35000254,alsancak şube-1,izmir,kültür mahallesi dr. mustafa enver bey caddesi no: 22 / a,48220,69,91,3755,5280,160,sunday,2020-01-05 22:00:00
atm35000255,alsancak şube-2,izmir,kültür mahallesi dr. mustafa enver bey caddesi no: 22 / a,21615,41,92,1540,5690,133,sunday,2020-01-05 22:00:00
atm35000256,atilla mah.inonu cad.,izmir,ati̇lla mahallesi̇ i̇nönü cd. 39 a,38410,52,85,3120,5300,137,sunday,2020-01-05 22:00:00
atm35000257,basmane-1,izmir,fevzi̇ paşa bulv.i̇kbal i̇ş merk.no:151,14420,39,67,2490,4255,106,sunday,2020-01-05 22:00:00
atm35000258,basmane şube-1-,izmir,i̇smet kaptan mahallesi fevzipaşa bulvarı no:123,13790,40,88,2900,5590,128,sunday,2020-01-05 22:00:00
atm35000259,basmane şube-2-,izmir,i̇smet kaptan mahallesi fevzipaşa bulvarı no:123,39435,74,57,4905,2925,131,sunday,2020-01-05 22:00:00
atm3500026,bayrakli yamanlar mah.,izmir,yamanlar mahallesi̇ kubi̇lay cd. 271 b,17790,92,94,5575,6435,186,sunday,2020-01-05 22:00:00
atm35000260,buca doğuş caddesi̇,izmir,dokuz eylül üni̇versi̇tesi̇ tinaztepe yerleşkesi̇ karşisi doğuş caddesi̇,44945,92,84,4920,4185,176,sunday,2020-01-05 22:00:00
atm35000261,çankaya mi̇gros i̇zmi̇r,izmir,i̇ki̇çeşmeli̇k cad. çok katli otopark alti,24650,88,92,6975,6285,180,sunday,2020-01-05 22:00:00
atm35000262,egepol hastanesi̇,izmir,egepol hastanesi̇ önü,35410,46,92,2740,6225,138,sunday,2020-01-05 22:00:00
atm35000263,eşrefpaşa cad.dükkan,izmir,eşrefpaşa cd.no:289 konak,3540,98,72,5535,3845,170,sunday,2020-01-05 22:00:00
atm3500027,gümüşpala bayrakli/i̇zmi̇r,izmir,gümüşpala/i̇zmi̇r,28930,83,98,5455,6985,181,sunday,2020-01-05 22:00:00
atm3500028,manavkuyu sakarya cad.,izmir,manavkuyu sakarya cd.no:52,24140,56,86,2805,5595,142,sunday,2020-01-05 22:00:00
atm3500029,manavkuyu şube-1,izmir,çınarlı mahallesi i̇slam kerimov caddesi no: 18,28495,51,87,2985,4985,138,sunday,2020-01-05 22:00:00
atm350003,ali̇ağa sahi̇l parki,izmir,ali̇ağa hi̇kmet cd.sahi̇l parki önü,46675,91,62,5230,3360,153,sunday,2020-01-05 22:00:00
atm3500030,manavkuyu şube-2,izmir,çinarli mahallesi̇ i̇slam keri̇mov caddesi̇ no: 18,31345,43,82,3810,6025,125,sunday,2020-01-05 22:00:00
atm3500031,osmangazi̇ yavuz caddesi̇,izmir,osmangazi̇ yavuz caddesi̇,32865,93,54,5930,3395,147,sunday,2020-01-05 22:00:00
atm3500032,özkanlar şube-1,izmir,mustafa kemal caddesi̇ no: 150,18560,52,99,3580,5585,151,sunday,2020-01-05 22:00:00
atm3500033,özkanlar şube-3,izmir,mustafa kemal caddesi no: 150,40005,63,55,4580,3685,118,sunday,2020-01-05 22:00:00
atm3500034,özkanlar şube-4,izmir,mustafa kemal caddesi no: 150,34580,86,88,4705,6825,174,sunday,2020-01-05 22:00:00
atm350004,ali̇ağa şube-1,izmir,i̇stiklal caddesi no: 64 / a,44095,81,56,5210,3795,137,sunday,2020-01-05 22:00:00
atm350005,ali̇ağa şube-2,izmir,i̇stiklal caddesi no: 64 / a,2205,55,65,3630,4555,120,sunday,2020-01-05 22:00:00
atm350006,ali̇ağa şube-3,izmir,ali̇ağa petki̇m tesi̇sleri̇ 35801,41665,97,90,5885,5085,187,sunday,2020-01-05 22:00:00
atm3500062,çamdi̇bi̇ burak rei̇s cd.,izmir,çamdi̇bi̇ burak rei̇s caddesi̇,18435,33,76,2340,4465,109,sunday,2020-01-05 22:00:00
atm3500063,çamdi̇bi̇ pazaryeri̇ 2.atm,izmir,yeşi̇lova çamdi̇bi̇ pazaryeri̇ - 2,33825,73,78,4810,6370,151,sunday,2020-01-05 22:00:00
atm3500064,çi̇mentaş,izmir,pinarbaşi çi̇mentaş fab.önü,36960,75,68,5100,4140,143,sunday,2020-01-05 22:00:00
atm350007,ali̇ağa telekom,izmir,kazim di̇ri̇k mahallesi̇ ptt - ali̇ağa şb.,20060,59,90,4405,6445,149,sunday,2020-01-05 22:00:00
atm350008,star rafi̇neri̇ ali̇ağa,izmir,atatürk aygaz cd. 42-1,42290,88,63,6315,4010,151,sunday,2020-01-05 22:00:00
atm350009,vi̇ki̇ng kağit ali̇ağa,izmir,hürri̇yet cad.no:474 ali̇ağa,32220,41,63,2375,4600,104,sunday,2020-01-05 22:00:00
atm35000100,buca şube-1,izmir,çevik bir meydanı 255. sokak no: 3 / a,15005,95,78,6155,5920,173,sunday,2020-01-05 23:00:00
atm35000101,buca şube-2,izmir,çevik bir meydanı 255. sokak no: 3 / a,28865,88,66,5235,4255,154,sunday,2020-01-05 23:00:00
atm35000102,evka-1 mi̇gros,izmir,ali̇ şi̇r nevai̇ cad. no:2 evka-1,8250,42,65,2505,4765,107,sunday,2020-01-05 23:00:00
atm35000103,gedi̇z mah./buca şube-1,izmir,mustafa kemal mahallesi gazeteci yazar i̇smail sivri bulvarı no: 369 / a,5925,43,66,3745,3545,109,sunday,2020-01-05 23:00:00
atm35000104,gedi̇z mah./buca şube-2,izmir,mustafa kemal mahallesi gazeteci yazar i̇smail sivri bulvarı no: 369 / a,6800,93,62,6190,3500,155,sunday,2020-01-05 23:00:00
atm35000105,göksu mh.637/4 sk.,izmir,göksu mah. 637/4 sk.,19775,87,83,5035,5220,170,sunday,2020-01-05 23:00:00
atm35000106,mi̇gros mmm buca koop.,izmir,kuruçeşme mahallesi̇ ahmet pi̇ri̇şti̇na blv no:16,37150,31,52,2030,3325,83,sunday,2020-01-05 23:00:00
atm35000107,otokent buca mah.,izmir,i̇nönü mah.otokent,25345,40,91,2400,5430,131,sunday,2020-01-05 23:00:00
atm35000108,şi̇ri̇nyer i̇zban metro,izmir,buca şi̇ri̇nyer metro i̇stasyonu,23960,89,80,5240,4960,169,sunday,2020-01-05 23:00:00
atm35000109,şi̇ri̇nyer m.aki̇f ersoy cd.,izmir,hürri̇yet mah. mehmet aki̇f caddesi̇ no: 104/ a şi̇ri̇nyer buca,16710,88,63,5065,4920,151,sunday,2020-01-05 23:00:00
atm35000110,şi̇ri̇nyer mi̇gros,izmir,menderes caddesi̇ no:245,14290,70,93,4665,6510,163,sunday,2020-01-05 23:00:00
atm35000111,şi̇ri̇nyer şb ci̇vari atm-1,izmir,hürri̇yet mh.menderes cd no:331,34035,96,80,5540,3865,176,sunday,2020-01-05 23:00:00
atm35000112,şi̇ri̇nyer şube-1,izmir,menderes caddesi no: 286 / c,35325,61,65,3630,3255,126,sunday,2020-01-05 23:00:00
atm35000113,şi̇ri̇nyer şube-2,izmir,menderes caddesi no: 286 / c,4405,68,82,5015,5355,150,sunday,2020-01-05 23:00:00
atm35000114,şi̇ri̇nyer telekom,izmir,menderes cd.no:252,33795,89,82,6010,5770,171,sunday,2020-01-05 23:00:00
atm35000115,şi̇ri̇nyer vergi̇ dai̇resi̇,izmir,şi̇ri̇nyer vergi̇ dai̇resi̇ önü şi̇ri̇nyer,8510,55,54,3405,3585,109,sunday,2020-01-05 23:00:00
atm35000116,yaylacik mah. g.o.p cad.,izmir,yaylacik mah. gazi̇osmanpaşa cad buca i̇zmi̇r,35700,66,88,3630,5775,154,sunday,2020-01-05 23:00:00
atm35000117,yeni̇gün mahallesi̇,izmir,yeni̇gün mah.268 sok.buca,8610,72,65,4540,4050,137,sunday,2020-01-05 23:00:00
atm35000118,yikikkemer/buca-1,izmir,yikikkemer buca,35330,72,65,4645,4180,137,sunday,2020-01-05 23:00:00
atm35000119,yikikkemer buca-2,izmir,yikik kemer buca,24980,60,67,3875,4265,127,sunday,2020-01-05 23:00:00
atm35000120,alaçati merkez,izmir,alaçati beledi̇ye önü,16680,44,80,3080,5280,124,sunday,2020-01-05 23:00:00
atm35000121,alaçati port mari̇na,izmir,alaçati port mari̇na önü,34605,46,51,2590,2780,97,sunday,2020-01-05 23:00:00
atm35000122,alaçati şube-1-,izmir,tokoğlu mahallesi kemalpaşa caddesi no: 50 / a-b alaçatı,11315,46,54,2465,3525,100,sunday,2020-01-05 23:00:00
atm35000123,alaçati şube-2-,izmir,tokoğlu mahallesi kemalpaşa caddesi no: 50 / a-b alaçatı,23770,94,71,5220,3485,165,sunday,2020-01-05 23:00:00
atm35000124,cadde plus avm çeşme,izmir,sakarya mahallesi̇ 2001. sk. no:119,4970,67,99,3645,5340,166,sunday,2020-01-05 23:00:00
atm35000125,çeşme altinyunus,izmir,altinyunus çeşme tur.tesi̇s.kalem burnu mevki̇i̇,39875,68,79,3885,5425,147,sunday,2020-01-05 23:00:00
atm35000126,çeşme çi̇ftli̇kköy mah.,izmir,çi̇ftli̇k mahallesi̇ şehi̇t mehmet caddesi̇ 18. sokak no: 33 / a,10220,91,83,6530,6130,174,sunday,2020-01-05 23:00:00
atm35000127,çeşme mari̇na,izmir,musalla mah.1016 sok.no:8 çeşme,13505,73,99,4865,5690,172,sunday,2020-01-05 23:00:00
atm35000128,çeşme meydan,izmir,i̇nkilap cad. adli̇ye önü,43145,35,68,1960,5170,103,sunday,2020-01-05 23:00:00
atm35000129,çeşme şube-1,izmir,cumhuriyet meydanı no: 9,18800,96,96,6675,5595,192,sunday,2020-01-05 23:00:00
atm35000130,çeşme şube-2,izmir,cumhuriyet meydanı no: 9,30150,100,55,5780,3330,155,sunday,2020-01-05 23:00:00
atm35000131,dalyan çeşme dükkan,izmir,dalyan mahallesi̇ 4218. sk. 49a,25105,91,99,5120,6435,190,sunday,2020-01-05 23:00:00
atm35000132,ilica 5065 sokak,izmir,ilica mahallesi̇ 5065. sk. no:25,28165,74,55,5265,3045,129,sunday,2020-01-05 23:00:00
atm35000133,sheraton çeşme hotel,izmir,şi̇fne cad.5152 sk.no:43 ilica,22600,83,97,4460,4585,180,sunday,2020-01-05 23:00:00
atm35000134,atatürk o.s çi̇ğli̇ şb-1,izmir,atatürk organize sanayi bölgesi mustafa kemal atatürk bulvarı no: 42 / 5,29600,73,84,4485,5000,157,sunday,2020-01-05 23:00:00
atm35000135,atatürk o.s çi̇ğli̇ şb-2,izmir,atatürk organize sanayi bölgesi mustafa kemal atatürk bulvarı no: 42 / 5,38580,75,67,3995,4465,142,sunday,2020-01-05 23:00:00
atm35000136,çi̇ğli̇ böl.araş.hastanesi̇,izmir,yeni̇ mah.ata sanayi̇ sokak no:18 8780/1 çi̇ğli̇,23645,57,87,3335,6915,144,sunday,2020-01-05 23:00:00
atm35000137,çi̇ğli̇ egekent,izmir,çi̇ğli̇ egekent,17330,67,50,4350,3065,117,sunday,2020-01-05 23:00:00
atm35000138,çi̇ğli̇ evka 5,izmir,8809 sok.no:141 evka-5,7025,91,55,5665,3400,146,sunday,2020-01-05 23:00:00
atm35000139,çi̇ğli̇ i̇zban metro,izmir,çi̇ğli̇ metro i̇stasyonu,18910,72,97,4435,5370,169,sunday,2020-01-05 23:00:00
atm35000140,çi̇ğli̇ şube-1,izmir,anadolu caddesi no: 798,7910,89,89,5210,6865,178,sunday,2020-01-05 23:00:00
atm35000141,çi̇ğli̇ şube-2,izmir,anadolu caddesi no: 798,12320,75,60,5950,3955,135,sunday,2020-01-05 23:00:00
atm35000142,çi̇ğli̇ şube-3,izmir,anadolu caddesi no: 798,23440,54,59,3365,3200,113,sunday,2020-01-05 23:00:00
atm35000143,dyo boya çi̇ğli̇,izmir,atatürk org.san.böl.10003 sok.no:2 çi̇ğli̇,16075,94,98,6220,5955,192,sunday,2020-01-05 23:00:00
atm35000144,evka-2 kültür merkezi̇,izmir,evka-2 mahallesi̇ 6866. sk. no:20,21320,37,52,2545,3005,89,sunday,2020-01-05 23:00:00
atm35000145,ki̇pa çi̇ğli̇-1,izmir,yeni̇ havaalani cad. no:40 35610,26235,68,97,4805,6650,165,sunday,2020-01-05 23:00:00
atm35000146,ki̇pa çi̇ğli̇-2,izmir,yeni̇ havaalani cad.no:40 çi̇ğli̇,12640,36,64,2700,4605,100,sunday,2020-01-05 23:00:00
atm35000147,ki̇pa çi̇ğli̇-3,izmir,çi̇ğli̇ ki̇pa mağazasi i̇çi̇,5235,41,54,2305,3845,95,sunday,2020-01-05 23:00:00
atm35000148,mavi̇şehi̇r soyak,izmir,mavi̇şehi̇r soyak çi̇ğli̇,4210,66,75,4275,5695,141,sunday,2020-01-05 23:00:00
